id,img_link,name,price(in Rs.),processor,ram,os,storage,display(in inch),rating,no_of_ratings,no_of_reviews
250,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE Core i9 10th Gen,345390,Intel Core i9 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.6,10,3
251,https://rukminim1.flixcart.com/image/312/312/k5zn9u80/computer/c/g/z/dell-na-thin-and-light-laptop-original-imafzjvtmchmyfx4.jpeg?q=70,DELL Inspiron 7000 Core i5 10th Gen,62990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,14,3.8,17,3
252,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53,3
253,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/j/h/an515-45-gaming-laptop-acer-original-imagkfjta83h2njz.jpeg?q=70,acer Nitro 5 Ryzen 5 Hexa Core 5600H,75990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|512 GB SSD,15.6,4.3,222,25
254,https://rukminim1.flixcart.com/image/312/312/krjjde80/computer/5/k/z/na-gaming-laptop-lenovo-original-imag5bg5egrw92gp.jpeg?q=70,Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H,129989,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,16,4.7,32,5
255,https://rukminim1.flixcart.com/image/312/312/l4hcx3k0/computer/p/p/o/macbook-air-thin-and-light-laptop-apple-original-imagfdfpnjjpdhq2.jpeg?q=70,APPLE 2022 MacBook AIR M2,139990,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,13.6,5,8,2
256,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/2/7/l/-original-imagbygbzq27x6sy.jpeg?q=70,HP Pavilion Intel Core i5 11th Gen,68990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.4,288,23
257,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70,Lenovo IdeaPad 3 Core i5 12th Gen,62490,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1,87,11
258,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/s/2/g/apple-original-imafxfyqykyghjg6.jpeg?q=70,APPLE 2020 Macbook Air M1,109990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,13.3,4.6,1149,126
259,https://rukminim1.flixcart.com/image/312/312/l37mtu80/computer/q/v/i/np750xed-kb1in-thin-and-light-laptop-samsung-original-imagednvcrgdxpam.jpeg?q=70,SAMSUNG Galaxy Book2 Core i5 12th Gen,61990,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,4.6,82,13
260,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,DELL Inspiron Core i5 11th Gen,60990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.1,31,2
261,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,HP OMEN Ryzen 7 Octa Core AMD R7,110000,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,16.1,3.8,5,1
262,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/g/u/y/-original-imagewgtfgzf8fdd.jpeg?q=70,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7,76990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.5,193,18
263,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,Infinix INBook X2 Plus Core i3 11th Gen,33990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2,197,43
264,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70,acer Extensa Core i3 11th Gen,31990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,4.4,385,34
265,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14,1
266,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70,APPLE MacBook Air M1,109990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,13.3,4.7,8865,795
267,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/s/v/9/asus-na-gaming-laptop-original-imafwfxafdy5yzyu.jpeg?q=70,ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS,129990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.4,193,39
268,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70,Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen,51532,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,15.6,4,32,14
269,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53,3
270,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/k/f/3/pulse-gl66-11ugk-thin-and-light-laptop-msi-original-imag6hgu5bffmasm.jpeg?q=70,MSI Pulse GL66 Core i7 11th Gen,144100,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.4,136,23
271,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/f/k/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49hqgt2ggzc.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,20990,Intel Celeron Quad Core Processor,4 GB LPDDR4X RAM,64 bit Windows 11 Operating System,128 GB SSD,14,4.2,884,151
272,https://rukminim1.flixcart.com/image/312/312/kwb07m80/computer/8/b/7/an515-57-gaming-laptop-acer-original-imag9yek7qv67nan.jpeg?q=70,acer Nitro 5 Core i5 11th Gen,65999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.6,13,1
273,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/b/p/8/gp66-leopard-11ug-gaming-laptop-msi-original-imageynxarsxgnh3.jpeg?q=70,MSI GP66 Leopard Core i7 11th Gen,129990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.6,113,27
274,https://rukminim1.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70,HP Victus Intel Core i5 12th Gen,67990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,496,41
275,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/u/x/h/na-gaming-laptop-asus-original-imag7bhdsxf4t3sz.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5,64590,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,17.3,4.5,533,93
276,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70,acer Nitro 5 Ryzen 7 Octa Core AMD R7,115300,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,497,69
277,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/i/n/e/a715-5g-gaming-laptop-acer-original-imagfj2g954wfdyz.jpeg?q=70,acer Aspire 7 Core i5 12th Gen,61990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,3065,354
278,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/l/5/a314-35-notebook-acer-original-imagg46sdzyjh6ge.jpeg?q=70,acer Aspire 3 Pentium Silver,26490,Intel Pentium Silver Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,4.2,19,2
279,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/computer/b/p/r/na-notebook-msi-original-imag4z5zs2xkvmwh.jpeg?q=70,MSI Pulse GL66 Core i7 11th Gen,114990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4.5,153,25
280,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/q/d/n/-original-imagetjymucqggdq.jpeg?q=70,ASUS TUF Gaming F17 (2022) Core i7 12th Gen,114990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,17.3,3.9,12,0
281,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/d/j/e/vostro-5625-laptop-dell-original-imagfzh6vqh9jfww.jpeg?q=70,DELL Ryzen 5 Hexa Core 5625U,59990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,16,4.7,7,2
282,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,Lenovo Intel Core i3 11th Gen,38500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,453,38
283,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,52890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14,1
284,https://rukminim1.flixcart.com/image/312/312/kcjexe80/computer/f/s/m/asus-original-imaftndw8zg398np.jpeg?q=70,ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen,40990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.3,389,44
285,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/5/d/e/apple-original-imafxfyqkdfxqjab.jpeg?q=70,APPLE 2020 Macbook Air M1,109990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,13.3,4.6,1149,126
286,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i3 11th Gen,38699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,4658,449
287,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/u/x/h/na-gaming-laptop-asus-original-imag7bhdsxf4t3sz.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5,64590,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,17.3,4.5,533,93
288,https://rukminim1.flixcart.com/image/312/312/kmns7m80/computer/o/0/x/na-gaming-laptop-acer-original-imagfgq66pufmnny.jpeg?q=70,acer Nitro 5 Ryzen 7 Octa Core AMD R7,115300,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,497,69
289,https://rukminim1.flixcart.com/image/312/312/kr58yvk0/computer/1/f/i/na-business-laptop-acer-original-imag5y57uuuaya3u.jpeg?q=70,acer Travelmate Core i3 11th Gen,46040,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,14,4.1,68,6
290,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70,Lenovo IdeaPad 3 Core i5 11th Gen,52990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2,280,21
291,https://rukminim1.flixcart.com/image/312/312/l1b1oy80/computer/n/t/t/fa506ic-hn075w-gaming-laptop-asus-original-imagcwugqkffhevx.jpeg?q=70,ASUS Ryzen 5 Dual Core 5th Gen,55990,AMD Ryzen 5 Dual Core Processor (5th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.6,10,1
292,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/j/j/14s-dq3037tu-thin-and-light-laptop-hp-original-imagghdpygbmghvm.jpeg?q=70,HP Celeron Dual Core,24999,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,14,3.7,65,7
293,https://rukminim1.flixcart.com/image/312/312/kpodocw0/computer/7/j/n/na-gaming-laptop-asus-original-imag3v8dna5gf6zc.jpeg?q=70,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H,76990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,17.3,4.5,17,4
294,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70,Lenovo IdeaPad 3 Core i5 12th Gen,56049,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2,247,21
295,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/3/5/-original-imagg5hhjunrv4e4.jpeg?q=70,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.3,1603,184
296,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/k/i/-original-imaggsh8hmh4jmdz.jpeg?q=70,HP Ryzen 3 Quad Core 5300U,40390,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.3,2025,257
297,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/h/g/l/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49gbqxuhfha.jpeg?q=70,Infinix INBook X1 Neo Series Celeron Quad Core,20990,Intel Celeron Quad Core Processor,4 GB LPDDR4X RAM,64 bit Windows 11 Operating System,128 GB SSD,14,4.2,884,151
298,https://rukminim1.flixcart.com/image/312/312/kulk9zk0/computer/f/t/w/15-ec2075ax-gaming-laptop-hp-original-imag7nyzhxqc7xhh.jpeg?q=70,HP Pavilion Ryzen 5 Hexa Core AMD R5,61990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.5,99,13
299,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14,1
300,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/p/l/15ial7-thin-and-light-laptop-lenovo-original-imaggujwd4yz54xw.jpeg?q=70,Lenovo Intel Core i5 12th Gen,68400,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4,5,1
301,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53,3
302,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70,DELL Ryzen 3 Dual Core 3250U,39490,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4,29,2
303,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/3/n/s/mk183hn-a-laptop-apple-original-imag7yzkbgbwvwq3.jpeg?q=70,APPLE 2021 Macbook Pro M1 Pro,241990,Apple M1 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,16.2,4.8,119,14
304,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/k/z/x360-bf0058tu-thin-and-light-laptop-hp-original-imagh4ypj3ujgska.jpeg?q=70,HP Envy x360 Creator OLED Intel Evo Core i7 12th Gen,114990,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,13.3,3.8,6,1
305,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/i/zl12-business-laptop-infinix-original-imagm83gc6xr8sau.jpeg?q=70,Infinix ZERO BOOK Series Laptop Intel Core i5 12th Gen,51532,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,15.6,4,32,14
306,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/u/x/inspiron-3525-thin-and-light-laptop-dell-original-imagg42smhwrtf3g.jpeg?q=70,DELL Inspiron Ryzen 5 Hexa Core 5625U,52490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1,23,4
307,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/e/r/fx517zc-hn083ws-gaming-laptop-asus-original-imaghksrxzczrbyw.jpeg?q=70,ASUS TUF Dash F15 Core i5 12th Gen,77990,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,97,10
308,https://rukminim1.flixcart.com/image/312/312/l3vxbbk0/computer/v/w/o/-original-imagewgt7g66ynx4.jpeg?q=70,ASUS ROG Zephyrus M16 Core i7 11th Gen,139990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,1 TB SSD,16,4.3,8,0
309,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70,MSI Core i5 11th Gen,59990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.4,263,22
310,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/x/t/r/14ihu5-thin-and-light-laptop-lenovo-original-imagheh6vrqvpfnx.jpeg?q=70,Lenovo Yoga Slim 7 Pro Intel Core i5 11th Gen,70900,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.7,3,0
311,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14,1
312,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/i/2/laptop-hp-15s-fq2670tu-laptop-hp-original-imagjmgbdgahch5f.jpeg?q=70,HP 15s Core i3 11th Gen,35699,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,15.6,4,5,0
313,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/f/v/8/-original-image333auvbgkhr.jpeg?q=70,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,84990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,3.9,45,9
314,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53,3
315,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70,DELL Inspiron 3000 Core i3 11th Gen,43500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,3.9,93,10
316,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/h/h/-original-imaggugb4zvazpzf.jpeg?q=70,ASUS Zenbook 13 Intel EVO Core i5 11th Gen,60990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,13.3,4.4,72,9
317,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/r/e/-original-imagg5jspqht3hym.jpeg?q=70,Lenovo Core i3 11th Gen,39990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.1,48,2
318,https://rukminim1.flixcart.com/image/312/312/l01blow0/computer/f/8/m/predator-helios-300-gaming-laptop-acer-original-imagbx25hvqxzqsm.jpeg?q=70,acer Predator Helios 300 Core i9 11th Gen,139999,Intel Core i9 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,15.6,5,7,1
319,https://rukminim1.flixcart.com/image/312/312/l4ei1e80/computer/0/t/0/-original-imagfbayfqxfz5hm.jpeg?q=70,acer Predator Helios 300 Core i7 12th Gen,156490,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,15.6,5,4,0
320,https://rukminim1.flixcart.com/image/312/312/kcauaa80/computer/8/k/e/alienware-original-imaftgn37g4vzqmy.jpeg?q=70,ALIENWARE Core i7 10th Gen,250000,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,15.6,4,5,2
321,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/v/c/x/inspiron-3511-thin-and-light-laptop-dell-original-imagf4n2y3uk8jcz.jpeg?q=70,DELL Inspiron Core i5 11th Gen,57990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,3.7,10,0
322,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7,46990,AMD Ryzen 7 Quad Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,14,4.2,1232,119
323,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/b/0/15itl6-thin-and-light-laptop-lenovo-original-imagkwgzafjp33es.jpeg?q=70,Lenovo Intel Core i5 11th Gen,62990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,15.6,4.5,14,1
324,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/f/x/-original-imaghzahmt9zphps.jpeg?q=70,DELL Ryzen 5 Hexa Core AMD R5,88990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,3.6,11,0
325,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/y/b/2/-original-imagjmhqndcxs6yg.jpeg?q=70,HP Spectre Intel Evo Core i7 12th Gen,145499,Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,16,3.7,3,0
326,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/e/n/-original-imagjfgfjnwnq89g.jpeg?q=70,Infinix INBook X2 Plus Core i3 11th Gen,33990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,15.6,4.2,197,43
327,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70,Lenovo V15 G2 Core i3 11th Gen,37500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,15.6,4.4,53,3
328,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70,ASUS Vivobook 15 Core i3 11th Gen,39990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,15.6,4.4,44,1
